,0050 ????50,2603 ??,2609 ??,2615 ??
2016/5/23,51.8973,10.1956,16.0631,14.142
2016/5/24,51.3532,10.1045,16.2306,14.0176
2016/5/25,51.8973,10.2411,16.4191,14.1835
2016/5/26,52.0228,10.1956,16.1678,14.1006
2016/5/27,52.3995,10.2411,16.2097,14.1835
2016/5/30,52.8599,10.3776,16.2725,14.142
2016/5/31,52.8599,10.4687,16.3144,14.1006
2016/6/1,53.3203,10.8328,16.5448,14.4323
2016/6/2,53.3203,10.9238,16.5238,14.1835
2016/6/3,53.4458,10.6962,16.3353,14.142
2016/6/4,53.5295,10.9238,16.3144,14.225
2016/6/6,53.6132,10.6962,16.2516,14.142
2016/6/7,54.3247,10.7873,16.2516,14.1835
2016/6/8,54.6177,11.0604,16.3353,14.2665
2016/6/13,53.3621,10.7873,16.0631,13.8932
2016/6/14,53.6969,10.8328,16.0003,13.8932
2016/6/15,53.7807,10.6962,16.0003,13.8932
2016/6/16,53.0273,10.6962,15.9584,13.8103
2016/6/17,53.6132,10.6507,15.8955,13.9347
2016/6/20,53.9899,10.9238,16.0212,13.8932
2016/6/21,54.1992,10.9693,16.0212,13.8932
2016/6/22,54.3666,11.2424,16.5238,14.2665
2016/6/23,54.241,11.0604,16.5238,14.225
2016/6/24,52.818,10.6962,16.2306,13.8932
2016/6/27,53.3621,10.7418,16.1678,14.0176
2016/6/28,53.5714,10.6962,16.1469,13.9761
2016/6/29,54.1573,10.8328,16.1887,14.142
2016/6/30,54.7851,10.8783,16.4401,14.7641
2016/7/1,55.4548,11.0604,16.2516,14.6397
2016/7/4,55.4966,11.1969,16.4401,15.013
2016/7/5,55.3292,11.1059,16.2725,14.8885
2016/7/6,54.3247,10.7873,16.0631,14.5982
2016/7/7,54.9944,10.8328,16.0421,14.5982
2016/7/11,56.0826,11.1059,16.084,14.5982
2016/7/12,56.5848,11.1059,16.0631,14.6397
2016/7/13,56.6266,10.9693,16.0212,14.6812
2016/7/14,56.6685,11.1969,16.1469,14.93
2016/7/15,57.3381,11.2879,16.084,14.8885
2016/7/18,57.8822,11.2879,16.0631,15.1552
2016/7/19,57.9659,11.5155,16.0631,15.0219
2016/7/20,57.9241,11.379,15.9584,14.8441
2016/7/21,58.217,11.561,16.1259,14.9774
2016/7/22,58.0078,11.4245,15.9793,14.8441
2016/7/25,57.7567,11.379,15.8955,14.7108
2016/7/26,58.0915,11.379,15.7908,14.6219
2016/7/27,58.3426,11.2879,15.728,14.6219
2016/7/28,58.5121,11.3335,15.4767,14.7108
2016/7/29,58.0884,11.2424,15.3091,14.6663
2016/8/1,58.7239,11.2879,15.6652,14.7108
2016/8/2,58.7239,11.0148,15.4976,14.6219
2016/8/3,58.2579,10.9693,15.3929,14.5774
2016/8/4,58.385,11.0148,15.351,14.6219
2016/8/5,58.9781,11.0604,15.4557,14.5774
2016/8/8,59.3595,10.9693,15.3929,14.6663
2016/8/9,59.656,10.9238,15.3929,14.5774
2016/8/10,59.8255,11.0148,15.4557,14.6663
2016/8/11,59.2747,10.9238,15.4767,14.7552
2016/8/12,59.4866,10.9238,15.4557,14.7997
2016/8/15,59.6137,10.9238,15.372,14.7108
2016/8/16,59.2747,10.9238,15.351,14.5774
2016/8/17,59.3595,10.9238,15.1207,14.6219
2016/8/18,59.2324,10.9693,14.8903,14.4885
2016/8/19,58.6392,10.9238,14.7227,14.0886
2016/8/22,58.2155,10.8783,14.7856,13.8219
2016/8/23,58.8087,10.9238,15.1207,13.8219
2016/8/24,58.6392,10.8328,15.0369,13.7775
2016/8/25,59.3171,10.9693,15.0788,13.8219
2016/8/26,59.4018,10.8783,15.0997,13.733
2016/8/29,59.3595,10.8328,15.0788,13.5997
2016/8/30,59.3171,10.6962,14.9112,13.333
2016/8/31,58.8087,10.9238,15.2882,13.5997
2016/9/1,58.5121,12.0162,16.4819,14.2663
2016/9/2,58.5968,12.6079,15.8118,14.6219
2016/9/5,59.5713,12.6989,15.4557,14.533
2016/9/6,60.0374,12.5169,15.3301,14.5774
2016/9/7,60.8848,12.5169,15.2673,14.533
2016/9/8,60.6729,12.6534,15.0159,14.8441
2016/9/9,59.656,12.6989,15.0369,14.8441
2016/9/10,58.8087,12.5169,14.9531,14.7108
2016/9/12,58.3426,11.9707,14.8065,14.5774
2016/9/13,58.3426,11.9252,14.7646,14.2663
2016/9/14,58.0036,11.7431,14.8693,14.0886
2016/9/19,60.1645,11.7431,14.8484,14.1774
2016/9/20,60.0797,12.0162,14.9531,14.2663
2016/9/21,60.3763,11.7886,14.9112,14.133
2016/9/22,60.5034,11.8341,14.9741,14.133
2016/9/23,60.9271,11.7886,15.0578,14.3108
2016/9/26,60.1645,11.7431,14.9322,14.1774
2016/9/29,60.9271,11.4245,14.8484,14.0886
2016/9/30,60.1221,11.0148,14.8693,14.133
2016/10/3,60.5458,10.9693,14.8693,14.0886
2016/10/4,60.8,11.0604,14.8693,14.1774
2016/10/5,60.5882,11.0604,14.8065,14.0886
2016/10/6,60.7576,10.9693,14.8275,14.133
2016/10/7,60.7153,11.0148,14.8275,14.0441
2016/10/11,60.5458,10.9238,14.6599,13.8219
2016/10/12,61.2237,11.0604,14.5343,13.8219
2016/10/13,60.7576,10.9238,14.4505,13.9108
2016/10/14,60.5458,10.8783,14.2829,13.8219
2016/10/17,60.5458,10.8783,13.9898,13.7775
2016/10/18,60.9695,10.8783,14.1573,13.8219
2016/10/19,61.3084,10.8783,14.1782,13.7775
2016/10/20,61.5627,11.1059,14.8693,14.1774
2016/10/21,61.5203,10.9693,14.7227,13.9552
2016/10/24,61.605,10.9238,14.8484,14.0886
2016/10/25,62.1982,10.9238,14.6809,14.1774
2016/10/26,61.8593,10.8328,14.6809,13.9997
2016/10/27,61.5203,10.7418,14.639,13.8663
2016/10/28,61.5203,10.6962,14.5971,13.8219
2016/10/31,61.5203,10.7418,14.6809,13.8219
2016/11/1,61.5203,10.6507,14.6599,13.6886
2016/11/2,60.8,10.5597,14.5343,13.5552
2016/11/3,60.334,10.4687,14.1782,13.333
2016/11/4,60.1645,10.4687,14.2411,13.333
2016/11/7,61.0119,10.6507,14.3458,13.333
2016/11/8,61.3084,10.4687,12.9217,13.333
2016/11/9,59.3171,10.3321,11.6442,13.1552
2016/11/10,61.0119,10.5142,11.9583,13.333
2016/11/11,59.3595,10.5142,11.8536,14.133
2016/11/14,59.4018,10.9238,12.6913,15.0219
2016/11/15,59.2324,10.8328,12.3981,14.933
2016/11/16,59.3171,10.8783,12.6285,14.5774
2016/11/17,59.4866,10.9238,12.6704,14.8885
2016/11/18,59.656,10.9693,12.796,15.1108
2016/11/21,59.7408,10.8328,12.6494,14.933
2016/11/22,60.5458,10.9238,12.44,14.5774
2016/11/23,60.8424,10.8328,12.063,14.5774
2016/11/24,60.5034,10.8783,11.9374,14.6219
2016/11/25,60.4611,11.0148,12.1049,14.5774
2016/11/28,60.8,10.9238,12.0211,14.7997
2016/11/29,60.7153,10.9238,12.0421,15.0219
2016/11/30,60.7576,10.9693,12.0421,14.7108
2016/12/1,61.0119,10.7873,11.8955,14.6219
2016/12/2,60.334,10.6052,11.7279,14.5774
2016/12/5,60.2492,10.5142,11.3091,14.5774
2016/12/6,61.0119,10.4687,10.6599,14.6219
2016/12/7,61.0119,10.5142,10.7436,14.6663
2016/12/8,61.7745,10.6507,10.7017,14.5774
2016/12/9,61.9864,10.6507,10.5133,14.5774
2016/12/12,61.7321,10.5142,10.5133,14.2219
2016/12/13,61.8169,10.4687,9.885,14.3997
2016/12/14,61.944,10.3321,9.2776,14.2663
2016/12/15,61.8593,10.3776,10.1991,14.4885
2016/12/16,61.2661,10.3321,10.3667,14.4885
2016/12/19,60.8848,10.2866,10.3876,14.4441
2016/12/20,60.8,10.15,9.864,14.3552
2016/12/21,60.7576,10.1045,9.8221,14.2219
2016/12/22,59.995,10.0135,9.7593,14.2219
2016/12/23,59.7832,10.0135,10.0106,14.3108
2016/12/26,59.995,10.1045,10.0735,14.3997
2016/12/27,59.9526,10.0135,10.0106,14.3108
2016/12/28,60.6729,10.059,9.7803,14.3552
2016/12/29,60.3763,10.0135,9.7593,14.3108
2016/12/30,60.8424,10.1045,10.0944,14.4885
2017/1/3,60.9271,10.5597,10.3248,14.7997
2017/1/4,60.8848,10.6052,10.241,14.7108
2017/1/5,61.4356,10.5142,10.3876,14.7108
2017/1/6,61.5627,10.8328,10.4923,14.7108
2017/1/9,61.3932,10.9238,10.4295,14.7997
2017/1/10,61.3508,10.9238,10.4923,15.0219
2017/1/11,61.3508,11.379,10.8483,15.6885
2017/1/12,61.9864,11.5155,11.2463,15.5552
2017/1/13,61.5203,11.4245,11.5604,15.5552
2017/1/16,61.0119,11.1969,11.1206,15.2441
2017/1/17,61.2661,11.4245,11.2044,15.2885
2017/1/18,61.139,11.6066,11.3719,15.9552
2017/1/19,60.9695,11.7431,11.686,15.733
2017/1/20,61.139,11.6521,11.6232,15.6885
2017/1/23,61.6474,11.7431,11.686,15.733
2017/1/24,62.1135,11.7431,11.707,15.4663
2017/2/2,61.7745,12.1072,12.0211,15.5996
2017/2/3,61.7321,12.2893,13.152,15.4663
2017/2/6,62.0711,12.2893,13.2986,15.4219
2017/2/7,62.1135,12.0162,12.8379,15.4219
2017/2/8,62.2436,11.8341,12.3772,15.1552
2017/2/9,62.4605,12.1072,12.1677,15.0663
2017/2/10,63.1545,12.5169,12.2096,15.4219
2017/2/13,63.2846,12.5624,12.1887,15.8219
2017/2/14,63.5015,12.5169,11.8955,15.8219
2017/2/15,64.1088,12.9265,12.6075,16.7107
2017/2/16,63.7184,12.881,12.419,16.3552
2017/2/17,63.6316,12.79,12.5447,16.2663
2017/2/18,63.7618,12.7445,12.5656,16.3552
2017/2/20,63.4148,12.9265,13.8222,16.6218
2017/2/21,63.5449,12.9265,14.639,16.3552
2017/2/22,63.5883,13.0631,14.4924,16.3996
2017/2/23,63.4148,13.0631,14.1573,16.7107
2017/2/24,63.4581,13.2451,14.5343,16.7552
2017/3/1,62.7641,13.6548,15.4138,17.0218
2017/3/2,62.9376,13.9279,15.5395,16.8885
2017/3/3,62.5473,13.7913,15.351,16.5774
2017/3/6,62.5906,13.7003,15.4976,16.5774
2017/3/7,62.8509,13.6548,15.3929,16.7552
2017/3/8,63.1979,13.5637,15.6442,16.8885
2017/3/9,62.5039,13.6093,15.4557,16.4441
2017/3/10,62.4605,13.1541,15.0578,16.2218
2017/3/13,62.8943,13.3362,15.0997,16.0885
2017/3/14,63.328,13.2906,14.9322,16.2218
2017/3/15,63.1979,13.1996,14.995,15.9552
2017/3/16,64.022,13.3362,15.0578,16.0441
2017/3/17,64.1955,13.3817,14.8065,16.0885
2017/3/20,64.1521,13.0631,14.7646,15.9107
2017/3/21,64.9763,12.79,14.639,15.9107
2017/3/22,64.369,12.7445,14.4086,16.0885
2017/3/23,64.4991,13.0175,14.262,15.9107
2017/3/24,64.4124,12.9265,14.4505,15.6885
2017/3/27,64.369,12.6534,13.885,15.4219
2017/3/28,64.4124,12.5624,13.7594,15.5996
2017/3/29,64.1955,12.881,14.4086,15.9107
2017/3/30,64.1088,12.8355,14.4714,15.9996
2017/3/31,63.9353,12.9265,14.639,15.6441
2017/4/5,64.7594,12.6989,14.8065,15.6885
2017/4/6,64.5425,12.4258,14.7646,15.7774
2017/4/7,64.2823,12.4714,15.0159,15.9552
2017/4/10,64.369,12.3348,14.8484,15.6441
2017/4/11,64.1088,12.5169,14.3667,15.5552
2017/4/12,64.2389,12.5169,14.5552,15.4219
2017/4/13,64.5425,12.5624,14.262,15.5552
2017/4/14,63.8051,12.2438,13.8222,15.5107
2017/4/17,63.8485,11.9252,13.0892,15.1108
2017/4/18,63.8485,12.4258,13.1939,15.1108
2017/4/19,63.1545,12.0617,12.8798,14.6663
2017/4/20,63.1545,11.9707,12.8798,14.5774
2017/4/21,63.7618,12.0617,12.8798,14.7552
2017/4/24,63.8919,11.8341,12.8798,14.5774
2017/4/25,64.4991,12.2893,12.8798,15.0663
2017/4/26,64.6726,12.4714,12.8798,14.933
2017/4/27,64.6293,12.3803,12.8798,15.0219
2017/4/28,64.6726,12.1072,12.8798,14.8441
2017/5/2,65.2365,12.6079,12.8798,15.0219
2017/5/3,65.5402,12.5169,12.8798,14.933
2017/5/4,65.6269,12.5169,13.0168,14.933
2017/5/5,65.1932,12.3803,12.5274,14.933
2017/5/8,65.6703,12.2893,11.6466,14.8885
2017/5/9,65.8872,11.8796,10.8147,14.7108
2017/5/10,66.1474,12.0162,11.1083,14.8885
2017/5/11,66.3643,11.9707,11.4509,14.8441
2017/5/12,66.1908,12.0162,11.1573,14.7997
2017/5/15,66.3643,12.1527,11.2062,14.6663
2017/5/16,66.3643,12.2893,11.2062,14.7997
2017/5/17,66.1908,11.9252,11.2551,14.7108
2017/5/18,65.8438,12.3803,11.2062,14.6219
2017/5/19,65.8004,12.3348,11.4509,14.7108
2017/5/22,65.9739,12.3348,11.3041,14.7997
2017/5/23,66.2342,12.5624,11.353,14.7552
2017/5/24,66.1908,12.6534,11.2551,14.7108
2017/5/25,66.798,13.1996,12.3317,15.2441
2017/5/26,66.7547,13.5182,12.5274,15.333
2017/5/31,66.3643,13.7458,12.6743,15.1108
2017/6/1,66.7113,13.6548,12.8211,14.9774
2017/6/2,66.9715,13.5637,12.5764,15.0219
2017/6/3,67.145,13.5637,12.6253,15.0219
2017/6/5,67.6655,13.7458,12.5764,15.0219
2017/6/6,67.6222,13.7003,12.6253,15.0663
2017/6/7,67.6222,13.7458,12.4785,14.933
2017/6/8,67.8824,13.8368,12.4785,14.933
2017/6/9,67.6655,13.5182,12.4785,14.8441
2017/6/12,66.9282,13.6093,12.3317,14.9774
2017/6/13,67.0149,13.7458,12.5274,15.1108
2017/6/14,66.6679,13.1541,12.087,14.7108
2017/6/15,66.7113,13.4727,12.1849,14.7552
2017/6/16,67.4053,13.3817,11.9892,14.8885
2017/6/19,68.1427,13.5637,11.8913,14.7108
2017/6/20,68.9234,13.6093,12.2338,14.7108
2017/6/21,69.0102,13.6548,12.2828,15.0219
2017/6/22,69.1837,13.8823,12.2338,15.1996
2017/6/23,69.1403,13.7913,12.136,15.1996
2017/6/26,70.6151,13.7458,12.1849,15.333
2017/6/27,70.5283,13.6093,12.136,15.0663
2017/6/28,69.8777,13.4272,11.9892,15.0663
2017/6/29,69.9644,14.0644,12.2828,15.2885
2017/6/30,69.7476,14.0644,12.2828,15.2441
2017/7/3,69.7909,14.7472,12.87,15.9107
2017/7/4,69.4006,15.3844,13.3104,16.2663
2017/7/5,70.0512,15.2023,13.0657,16.3552
2017/7/6,69.7476,15.1568,13.1147,16.0441
2017/7/7,69.3572,14.8382,12.9189,16.0885
2017/7/10,69.7042,15.0202,13.3594,16.1774
2017/7/11,70.7452,14.9747,13.2125,15.8219
2017/7/12,70.7452,14.9292,13.2125,15.9107
2017/7/13,71.3091,14.9747,13.604,15.9107
2017/7/14,71.1789,14.6106,13.4572,15.8663
2017/7/17,71.3091,14.8837,13.0657,15.9107
2017/7/18,71.4826,14.8382,13.2615,16.0441
2017/7/19,71.7428,14.9292,13.1147,16.133
2017/7/20,71.6995,15.0658,13.0168,16.0441
2017/7/21,71.2223,14.8382,13.1147,15.9552
2017/7/24,71.3958,14.8382,13.1636,15.9552
2017/7/25,71.526,14.7472,13.0657,15.9107
2017/7/26,71.2657,14.6561,12.9189,15.7774
2017/7/27,72.0031,14.7927,12.9679,15.7774
2017/7/28,71.2223,14.8837,12.9679,15.6441
2017/7/31,71.1785,15.0658,13.1636,15.3774
2017/8/1,71.5722,14.8382,13.0657,15.9996
2017/8/2,72.1847,14.9292,13.3104,15.9552
2017/8/3,71.9222,15.0202,13.3104,15.9107
2017/8/4,72.0535,14.8382,13.4083,15.9996
2017/8/7,72.5784,14.9292,13.4572,16.133
2017/8/8,72.5347,15.1113,13.8976,16.0441
2017/8/9,71.8785,14.8837,13.9955,15.6885
2017/8/10,71.3972,14.5196,13.4083,15.6441
2017/8/11,71.091,14.7016,13.604,15.4663
2017/8/14,70.6535,16.1581,13.8976,15.9107
2017/8/15,71.1347,16.5678,14.5338,16.1774
2017/8/16,70.8722,17.5236,15.3168,16.6663
2017/8/17,71.441,18.2064,15.4636,16.9329
2017/8/18,71.0035,19.2987,15.904,16.9329
2017/8/21,70.916,19.1167,16.4423,17.2885
2017/8/22,71.616,19.1622,16.2955,17.1107
2017/8/23,71.5285,19.4353,16.5401,16.9329
2017/8/24,72.2284,19.6174,16.638,17.1552
2017/8/25,72.3597,20.027,16.5401,18.444
2017/8/28,72.2284,19.8449,15.9529,18.0885
2017/8/29,72.0097,20.027,16.1976,18.1329
2017/8/30,72.3597,20.5732,16.638,18.6769
2017/8/31,72.5784,20.9373,16.3933,19.0395
2017/9/1,72.6222,20.3911,16.0997,19.0395
2017/9/4,72.4909,19.5718,15.8551,18.5862
2017/9/5,72.5784,20.027,15.8551,18.4502
2017/9/6,72.2722,19.8449,15.5125,18.5862
2017/9/7,71.966,20.3001,15.5614,18.6316
2017/9/8,72.3597,20.2091,15.6104,18.8582
2017/9/11,72.2284,19.6629,15.2678,18.6769
2017/9/12,72.4909,19.2987,14.9742,18.2689
2017/9/13,72.0097,18.3429,14.5827,17.6796
2017/9/14,72.0535,18.6615,14.4359,17.9969
2017/9/15,72.0535,18.0243,14.387,17.6342
2017/9/18,72.7534,17.296,14.387,16.9996
2017/9/19,72.4034,17.4326,14.8274,17.0449
2017/9/20,71.9222,17.0229,14.4849,16.9089
2017/9/21,72.3597,17.4326,14.4849,16.9089
2017/9/22,71.3972,17.0229,13.9955,16.9543
2017/9/25,70.8285,16.2947,12.7721,16.8183
2017/9/26,70.2598,16.3402,12.87,16.7729
2017/9/27,70.6098,16.4312,13.0168,17.0449
2017/9/28,70.3473,16.1581,12.87,16.7276
2017/9/29,70.566,15.9306,12.6,16.7729
2017/9/30,71.0472,16.6133,12.7,16.9543
2017/10/2,71.3097,16.4768,12.65,16.7729
2017/10/3,71.3097,16.2947,12.65,16.6369
2017/10/5,71.616,16.3402,12.7,16.6369
2017/10/6,71.8347,16.7043,12.85,16.6823
2017/10/11,72.9722,16.0216,12.55,16.4103
2017/10/12,73.6721,15.8395,12.3,16.2743
2017/10/13,73.5409,16.2947,12.5,16.6369
2017/10/16,73.9346,15.9761,12.4,16.3649
2017/10/17,73.7596,15.612,12.3,16.4556
2017/10/18,74.0221,15.3389,12.25,16.2743
2017/10/19,74.2846,15.4299,12.25,16.4556
2017/10/20,73.9784,15.612,12.3,16.3649
2017/10/23,73.9346,16.3857,12.45,16.7276
2017/10/24,73.8471,17.114,12.55,16.9543
2017/10/25,73.8034,16.7043,12.45,16.9543
2017/10/26,73.7159,16.3857,12.35,16.8636
2017/10/27,73.7596,16.1581,12.35,16.5916
2017/10/30,74.3284,16.4768,12.35,16.5916
2017/10/31,74.5471,16.4312,12.35,16.5463
2017/11/1,74.4596,15.794,12.25,16.5463
2017/11/2,74.1971,15.7485,12.25,16.8183
2017/11/3,74.1096,16.0216,12.2,16.8636
2017/11/6,74.2409,15.9306,12.15,16.9089
2017/11/7,74.6346,15.357,12.05,16.7276
2017/11/8,74.3284,15.5883,12.1,16.6369
2017/11/9,73.8471,15.9121,12.2,16.5916
2017/11/10,73.9784,15.7733,12.2,16.7276
2017/11/13,73.7596,15.542,12.15,16.5463
2017/11/14,73.6284,15.357,12.1,16.6369
2017/11/15,72.8847,15.4958,12.05,16.5463
2017/11/16,73.1472,15.4495,12.05,16.4103
2017/11/17,73.8034,15.4032,12.05,16.5916
2017/11/20,73.4971,15.4958,12,16.7276
2017/11/21,74.1534,15.4958,12.05,16.6369
2017/11/22,74.5034,15.5883,12.15,16.7729
2017/11/23,74.5471,15.4958,12.15,16.7276
2017/11/24,74.5034,15.4958,12.15,17.3623
2017/11/27,73.6284,15.4958,12.15,17.4076
2017/11/28,73.1472,15.6808,12.55,17.4076
2017/11/29,73.2347,15.542,12.3,17.1356
2017/11/30,71.966,15.5883,12,17.1809
2017/12/1,72.2722,15.6345,12,17.5889
2017/12/4,72.5347,16.1896,11.95,18.2236
2017/12/5,71.966,15.9583,11.8,18.3142
2017/12/6,70.741,15.4032,11.4,17.8609
2017/12/7,70.7847,14.9869,11.3,17.6342
2017/12/8,70.7847,15.0795,11.2,18.4049
2017/12/11,71.3097,15.2645,11.5,18.2689
2017/12/12,70.8285,15.172,11.25,17.6342
2017/12/13,70.8722,15.4032,11.45,17.8609
2017/12/14,71.5285,15.4958,11.4,17.9062
2017/12/15,70.9597,15.3107,11.4,17.7702
2017/12/18,71.0472,15.2645,11.25,17.7249
2017/12/19,70.6973,15.0795,11.35,17.8156
2017/12/20,70.916,14.9869,11.25,18.0876
2017/12/21,70.8722,15.0795,11.3,17.8609
2017/12/22,71.1347,15.1257,11.3,17.7702
2017/12/25,71.266,15.2182,11.25,17.6796
2017/12/26,70.566,15.172,11.2,17.1809
2017/12/27,70.7847,15.4032,11.2,17.3623
2017/12/28,71.4847,15.3107,11.5,17.4076
2017/12/29,71.8785,15.1257,11.5,17.4529
2018/1/2,72.2722,16.6059,12.4,17.9969
2018/1/3,72.9284,16.3746,12.15,17.7702
2018/1/4,73.0597,16.7909,12.15,17.6342
2018/1/5,73.2784,17.2997,12.3,17.9062
2018/1/8,73.5846,17.0222,12.35,17.8156
2018/1/9,73.6284,16.8372,12.2,18.0876
2018/1/10,73.2784,16.4209,12,18.0422
2018/1/11,72.9722,16.5134,11.9,18.0422
2018/1/12,73.5846,16.6522,12,18.1329
2018/1/15,74.0659,16.6984,12,18.0876
2018/1/16,74.3721,16.4671,11.95,17.9969
2018/1/17,74.5034,16.6984,11.9,18.1329
2018/1/18,75.5096,16.7447,11.9,17.9969
2018/1/19,76.2533,16.6984,11.8,17.9516
2018/1/22,76.9533,16.1896,11.75,17.6342
2018/1/23,77.2595,15.8658,11.6,17.4076
2018/1/24,76.297,16.2821,11.9,17.5889
2018/1/25,76.5158,16.0971,11.7,17.5436
2018/1/26,76.5595,15.9583,11.7,17.1356
2018/1/29,76.7839,16.1896,11.7,17.1356
2018/1/30,75.8864,15.9121,11.6,17.0449
2018/1/31,75.9762,15.9583,11.6,16.8636
2018/2/1,76.5147,15.8658,11.65,16.9543
2018/2/2,76.2006,15.542,11.55,16.7729
2018/2/5,75.0338,15.2182,11.4,16.5916
2018/2/6,71.4885,14.1543,10.6,15.6396
2018/2/7,72.386,14.3394,10.55,16.1383
2018/2/8,72.3412,14.1081,10.2,16.0929
2018/2/9,70.95,13.9693,9.8,16.0023
2018/2/12,71.5334,13.9693,9.82,15.957
2018/2/21,73.1489,14.3394,10.15,16.4556
2018/2/22,72.7002,14.4319,10.15,16.5463
2018/2/23,73.5977,14.3394,10.15,16.4103
2018/2/26,73.9567,14.2931,10.15,16.3196
2018/2/27,73.9118,14.2931,10.4,16.5916
2018/3/1,73.3733,14.7094,11.3,16.5463
2018/3/2,72.8348,14.3856,11.05,16.3649
2018/3/5,72.4758,14.0618,10.9,16.2289
2018/3/6,73.7323,13.9231,10.7,16.2289
2018/3/7,73.4182,13.9231,10.6,16.3196
2018/3/8,74.2709,13.9693,10.65,16.3649
2018/3/9,74.3606,14.2931,10.9,16.4556
2018/3/12,75.5274,14.6632,11.2,16.4103
2018/3/13,76.2454,14.5244,11.05,16.3196
2018/3/14,75.662,14.5244,10.95,16.4103
2018/3/15,75.6172,14.4319,10.85,16.1836
2018/3/16,75.303,14.4319,10.8,16.8636
2018/3/19,75.2581,14.9869,10.95,16.7729
2018/3/20,75.2133,14.9407,10.9,16.5009
2018/3/21,75.2581,14.7094,10.8,16.4556
2018/3/22,74.9889,14.5706,10.7,16.4556
2018/3/23,73.6875,14.2468,10.4,16.3196
2018/3/26,73.7772,14.0618,10.35,16.2743
2018/3/27,74.8543,14.1543,10.45,16.3196
2018/3/28,73.8221,13.9693,10.4,16.2289
2018/3/29,73.6875,13.9231,10.4,16.2289
2018/3/30,74.3606,13.9693,10.45,16.2289
2018/3/31,74.4504,14.0156,10.55,16.2743
2018/4/2,73.8221,14.0618,10.4,16.3649
2018/4/3,73.1489,14.0156,10.4,16.3196
2018/4/9,73.7772,14.0156,10.35,16.2289
2018/4/10,74.0465,13.9693,10.35,16.1836
2018/4/11,74.3606,13.9231,10.35,15.8663
2018/4/12,74.0465,13.8768,10.35,15.685
2018/4/13,74.0465,13.9231,10.6,15.6396
2018/4/16,73.867,13.7843,10.55,15.5036
2018/4/17,73.0592,13.5993,10.35,15.4583
2018/4/18,73.2387,13.6455,10.35,15.3676
2018/4/19,74.1811,13.8305,10.45,15.549
2018/4/20,72.4758,13.8305,10.35,15.5943
2018/4/23,71.7578,13.7843,10.2,15.5943
2018/4/24,71.3988,13.4605,10.1,15.4583
2018/4/25,71.1744,13.2292,10.05,15.413
2018/4/26,70.95,13.1367,10.05,15.413
2018/4/27,71.0846,13.2292,10.05,15.4583
2018/4/30,71.8026,13.9693,10.3,15.549
2018/5/2,71.2641,13.9231,10.3,15.4583
2018/5/3,70.5012,13.8768,10.4,15.4583
2018/5/4,70.8602,13.8768,10.35,15.4583
2018/5/7,71.3539,13.8305,10.4,15.4583
2018/5/8,71.8026,13.9231,10.4,15.4583
2018/5/9,72.2065,13.8768,10.35,15.4583
2018/5/10,72.386,13.8305,10.35,15.413
2018/5/11,73.2387,13.8305,10.3,15.3676
2018/5/14,74.0465,13.553,9.61,15.1863
2018/5/15,73.2836,13.6918,9.62,14.9596
2018/5/16,73.3733,13.6918,9.5,14.9596
2018/5/17,72.8797,13.5993,9.29,15.005
2018/5/18,72.6553,13.7843,9.17,15.0503
2018/5/21,73.6426,13.9693,9.19,15.005
2018/5/22,73.3733,14.2468,9.42,15.005
2018/5/23,73.0143,14.1081,9.41,14.869
2018/5/24,73.1938,14.1081,9.37,14.869
2018/5/25,73.4631,13.9693,9.38,14.9143
2018/5/28,73.7772,14.2006,9.75,15.0956
2018/5/29,73.4631,13.9231,9.48,14.9596
2018/5/30,72.1617,13.6455,9.42,14.9143
2018/5/31,72.4758,13.738,9.49,15.0956
2018/6/1,73.0143,13.7843,9.49,15.141
2018/6/4,74.1362,13.8305,9.42,15.0503
2018/6/5,74.0465,13.8768,9.42,15.0503
2018/6/6,74.7645,13.8305,9.45,15.141
2018/6/7,74.8991,13.8305,9.66,15.1863
2018/6/8,74.0913,13.6918,9.6,15.141
2018/6/11,74.1811,13.553,9.61,15.141
2018/6/12,74.0465,13.6455,9.88,15.0956
2018/6/13,74.4952,13.6455,9.79,15.0956
2018/6/14,73.3733,13.6455,9.89,15.0956
2018/6/15,73.5528,13.6918,9.76,14.9596
2018/6/19,72.3412,13.4605,9.78,14.9143
2018/6/20,73.1489,13.2755,9.69,15.0956
2018/6/21,72.9246,13.183,9.55,15.0956
2018/6/22,72.8348,13.0442,9.47,15.005
2018/6/25,72.6104,12.7667,9.33,15.005
2018/6/26,72.4309,12.3041,9.22,15.0956
2018/6/27,72.1617,12.0728,8.98,14.9596
2018/6/28,71.8475,11.9803,8.8,15.005
2018/6/29,73.1041,12.0266,9,15.3223
2018/7/2,72.745,12.3504,9.1,15.3676
2018/7/3,72.8348,12.2116,8.9,15.5036
2018/7/4,73.0592,12.1191,8.9,15.5943
2018/7/5,72.4758,11.934,8.79,15.2316
2018/7/6,72.6553,11.8878,8.73,15.1863
2018/7/9,73.8221,11.8878,8.78,15.2316
2018/7/10,74.0016,12.0266,8.93,15.1863
2018/7/11,73.3284,12.1191,8.97,15.2316
2018/7/12,74.1811,11.934,8.94,15.3676
2018/7/13,74.8094,12.1191,8.97,15.5943
2018/7/16,74.4952,12.0266,8.97,15.6877
2018/7/17,74.0913,12.2116,9.01,16.0145
2018/7/18,74.5401,12.3966,9.05,15.9678
